Shimmer_8663_TimestampSync_Unix_CAL,Shimmer_8663_Accel_LN_X_LPF_CAL,Shimmer_8663_Accel_LN_Y_LPF_CAL,Shimmer_8663_Accel_LN_Z_LPF_CAL,Shimmer_8663_ECGtoHR_LA_RA_LPF_CAL,Shimmer_8663_ECGtoHR_LL_LA_LPF_CAL,Shimmer_8663_ECGtoHR_LL_RA_LPF_CAL
ms,m/(s^2),m/(s^2),m/(s^2),BPM,BPM,BPM
1.71E+12,2.516476168,10.6063211,4.936079006,79.91742126,81.81844339,81.1495158
1.71E+12,2.516580543,10.60616814,4.936609237,79.94994618,81.85427782,81.13989001
1.71E+12,2.516679335,10.60601707,4.937133594,79.9823667,81.88944787,81.13052056
1.71E+12,2.516772448,10.60586796,4.937651744,80.01467637,81.92394778,81.12142804
1.71E+12,2.516859805,10.6057209,4.938163356,80.04687089,81.95777403,81.11263336
1.71E+12,2.516941364,10.60557597,4.938668118,80.07894823,81.99092536,81.1041577
1.71E+12,2.517017114,10.60543322,4.939165742,80.11090864,82.02340272,81.09602251
1.71E+12,2.517087068,10.60529272,4.939655952,80.14275476,82.05520924,81.08824951
1.71E+12,2.517151245,10.60515454,4.940138476,80.17449169,82.0863502,81.08086067
1.71E+12,2.517209678,10.60501876,4.940613054,80.20612698,82.11683296,81.0738782
1.71E+12,2.51726241,10.60488544,4.941079442,80.2376707,82.14666692,81.06732453
1.71E+12,2.5173095,10.60475467,4.941537426,80.26913547,82.17586343,81.06122226
1.71E+12,2.517351019,10.60462651,4.941986812,80.30053644,82.20443573,81.05559421
1.71E+12,2.517387054,10.60450102,4.942427408,80.33189131,82.23239886,81.05046334
1.71E+12,2.517417702,10.60437825,4.942859024,80.36322031,82.25976957,81.04585274
1.71E+12,2.517443066,10.60425827,4.943281483,80.39454615,82.28656622,81.0417856
1.71E+12,2.517463271,10.60414112,4.943694611,80.42589402,82.3128087,81.03828522
1.71E+12,2.517478458,10.60402684,4.944098253,80.45729151,82.33851827,81.03537489
1.71E+12,2.517488769,10.60391549,4.944492273,80.48876853,82.36371751,81.03307796
1.71E+12,2.517494353,10.60380708,4.944876525,80.52035726,82.38843014,81.03141771
1.71E+12,2.517495368,10.60370167,4.945250868,80.55209204,82.41268094,81.03041738
1.71E+12,2.517491984,10.60359929,4.945615177,80.58400926,82.43649561,81.03010009
1.71E+12,2.517484376,10.60350001,4.945969322,80.61614726,82.45990065,81.03048879
1.71E+12,2.517472718,10.60340388,4.946313182,80.64854617,82.4829232,81.03160624
1.71E+12,2.517457179,10.60331097,4.946646637,80.68124781,82.50559096,81.03347494
1.71E+12,2.517437928,10.60322133,4.946969547,80.7142955,82.52793201,81.03611708
1.71E+12,2.51741514,10.60313502,4.947281768,80.74773389,82.54997469,81.03955448
1.71E+12,2.517388985,10.60305211,4.947583158,80.78160885,82.57174747,81.04380855
1.71E+12,2.517359618,10.60297264,4.947873586,80.81596721,82.59327885,81.04890021
1.71E+12,2.517327191,10.6028967,4.948152906,80.8508566,82.61459716,81.05484984
1.71E+12,2.517291865,10.60282433,4.948420971,80.88632529,82.6357305,81.0616772
1.71E+12,2.517253806,10.6027556,4.948677638,80.92242191,82.65670658,81.06940139
1.71E+12,2.517213194,10.60269057,4.94892277,80.95919529,82.6775526,81.07804077
1.71E+12,2.517170207,10.60262931,4.949156216,80.99669424,82.69829515,81.0876129
1.71E+12,2.517125016,10.60257191,4.949377797,81.0349673,82.71896009,81.09813444
1.71E+12,2.517077786,10.60251845,4.949587325,81.07406256,82.73957242,81.10962113
1.71E+12,2.517028673,10.60246903,4.949784616,81.11402739,82.76015622,81.12208771
1.71E+12,2.516977815,10.60242374,4.949969463,81.15490825,82.78073451,81.1355478
1.71E+12,2.516925345,10.60238269,4.950141639,81.19675044,82.80132919,81.15001391
1.71E+12,2.516871413,10.60234601,4.950300911,81.23959788,82.82196095,81.1654973
1.71E+12,2.516816168,10.60231386,4.950447031,81.28349291,82.84264917,81.18200798
1.71E+12,2.516759751,10.60228637,4.950579723,81.32847602,82.86341189,81.19955459
1.71E+12,2.516702283,10.60226367,4.950698706,81.37458571,82.88426571,81.21814437
1.71E+12,2.516643869,10.60224588,4.95080368,81.4218582,82.90522576,81.23778309
1.71E+12,2.516584609,10.60223316,4.950894329,81.47032729,82.92630564,81.25847497
1.71E+12,2.516524612,10.60222564,4.950970315,81.52002413,82.94751739,81.28022266
1.71E+12,2.516463969,10.60222346,4.951031295,81.57097704,82.96887145,81.30302718
1.71E+12,2.516402759,10.60222677,4.951076911,81.62321137,82.99037665,81.32688785
1.71E+12,2.51634105,10.6022357,4.951106773,81.67674927,83.01204017,81.35180226
1.71E+12,2.516278913,10.60225038,4.951120477,81.73160959,83.03386757,81.37776622
1.71E+12,2.516216401,10.60227093,4.951117621,81.78780769,83.05586273,81.40477375
1.71E+12,2.516153547,10.60229749,4.951097813,81.84535537,83.07802794,81.43281702
1.71E+12,2.516090367,10.60233021,4.951060664,81.90426071,83.10036384,81.46188632
1.71E+12,2.516026866,10.60236926,4.951005775,81.96452797,83.1228695,81.49197007
1.71E+12,2.515963029,10.6024148,4.95093271,82.02615751,83.14554241,81.52305478
1.71E+12,2.515898834,10.60246703,4.950841021,82.08914575,83.16837852,81.55512505
1.71E+12,2.515834268,10.60252613,4.950730266,82.15348506,83.19137174,81.58816356
1.71E+12,2.515769316,10.60259229,4.950600027,82.21916376,83.21451388,81.62215108
1.71E+12,2.515703966,10.60266576,4.950449883,82.28616608,83.23779523,81.65706647
1.71E+12,2.515638213,10.60274677,4.950279391,82.35447215,83.26120458,81.6928867
1.71E+12,2.515572048,10.60283555,4.95008809,82.42405804,83.28472935,81.72958688
1.71E+12,2.515505456,10.60293234,4.949875495,82.49489573,83.30835556,81.76714028
1.71E+12,2.515438414,10.60303735,4.949641124,82.56695322,83.33206798,81.80551836
1.71E+12,2.515370883,10.60315082,4.949384511,82.64019453,83.35585011,81.84469081
1.71E+12,2.515302809,10.60327295,4.949105217,82.71457983,83.37968434,81.88462563
1.71E+12,2.515234146,10.60340395,4.948802801,82.79006547,83.40355194,81.92528912
1.71E+12,2.515164849,10.60354398,4.948476811,82.86660417,83.4274332,81.96664603
1.71E+12,2.515094858,10.60369322,4.948126788,82.94414504,83.45130743,82.00865953
1.71E+12,2.515024103,10.60385182,4.947752258,83.02263381,83.47515313,82.05129136
1.71E+12,2.51495252,10.60401992,4.947352746,83.10201292,83.49894797,82.09450187
1.71E+12,2.514880038,10.60419764,4.94692779,83.18222172,83.52266895,82.13825011
1.71E+12,2.514806569,10.6043851,4.946476957,83.26319661,83.5462924,82.18249393
1.71E+12,2.514732018,10.60458237,4.945999837,83.34486953,83.56979413,82.22719007
1.71E+12,2.514656281,10.60478958,4.945496039,83.42716781,83.59314942,82.27229425
1.71E+12,2.514579249,10.60500684,4.944965205,83.51001606,83.6163332,82.31776044
1.71E+12,2.514500812,10.60523429,4.944407009,83.59333628,83.63932002,82.36354082
1.71E+12,2.51442088,10.60547204,4.943821148,83.67704811,83.66208419,82.4095867
1.71E+12,2.514339379,10.60572024,4.94320734,83.76106903,83.68459981,82.45584857
1.71E+12,2.51425623,10.60597904,4.942565326,83.84531455,83.70684086,82.50227623
1.71E+12,2.514171376,10.60624855,4.941894896,83.92969844,83.72878027,82.54881892
1.71E+12,2.514084786,10.6065289,4.941195871,84.01413293,83.75039014,82.59542539
1.71E+12,2.513996421,10.60682018,4.940468095,84.09852894,83.77164287,82.64204402
1.71E+12,2.513906226,10.60712246,4.93971143,84.18279628,83.79251119,82.68862294
1.71E+12,2.51381415,10.60743581,4.938925765,84.26684388,83.81296823,82.73511013
1.71E+12,2.513720141,10.60776026,4.938111002,84.35057998,83.83298755,82.78145353
1.71E+12,2.513624141,10.60809587,4.937267066,84.43391239,83.8525432,82.82760113
1.71E+12,2.513526115,10.60844262,4.936393922,84.51674863,83.87160975,82.87350112
1.71E+12,2.513426048,10.60880052,4.935491569,84.5989962,83.89016236,82.91910193
1.71E+12,2.513323928,10.6091695,4.934560036,84.68056275,83.90817678,82.96435238
1.71E+12,2.513219748,10.60954951,4.933599385,84.76135626,83.92562943,83.00920177
1.71E+12,2.513113535,10.6099405,4.93260971,84.84128529,83.94249741,83.05360023
1.71E+12,2.513005309,10.61034239,4.93159114,84.92025911,83.95875857,83.09749873
1.71E+12,2.512895081,10.61075508,4.930543836,84.99818717,83.97439151,83.14084899
1.71E+12,2.51278288,10.61117841,4.929468009,85.07497943,83.98937563,83.18360347
1.71E+12,2.51266875,10.61161228,4.928363917,85.15054724,84.00369117,83.22571555
1.71E+12,2.512552741,10.61205655,4.927231867,85.22480353,84.01731922,83.26713953
1.71E+12,2.512434906,10.61251112,4.926072213,85.29766295,84.03024178,83.30783078
1.71E+12,2.512315299,10.61297589,4.924885317,85.36904201,84.04244176,83.34774575
1.71E+12,2.512193984,10.61345073,4.923671563,85.4388592,84.05390301,83.3868421
1.71E+12,2.512071031,10.61393551,4.92243137,85.50703511,84.06461035,83.4250787
1.71E+12,2.511946508,10.61443008,4.921165201,85.5734926,84.0745496,83.46241575
1.71E+12,2.511820478,10.61493428,4.919873556,85.63815685,84.08370759,83.4988148
1.71E+12,2.511693009,10.61544794,4.918556962,85.70095548,84.09207217,83.5342388
1.71E+12,2.511564174,10.61597087,4.917215988,85.76181869,84.09963225,83.56865217
1.71E+12,2.511434073,10.61650286,4.915851245,85.8206793,84.1063778,83.60202082
1.71E+12,2.511302814,10.61704367,4.914463364,85.87747284,84.11229988,83.63431218
1.71E+12,2.511170518,10.61759309,4.913053007,85.93213764,84.11739062,83.66549528
1.71E+12,2.511037313,10.61815084,4.911620876,85.98461492,84.12164327,83.69554071
1.71E+12,2.510903337,10.61871668,4.910167725,86.0348488,84.12505219,83.7244207
1.71E+12,2.510768719,10.61929033,4.908694351,86.08278639,84.12761284,83.75210911
1.71E+12,2.51063358,10.6198715,4.907201578,86.12837785,84.12932183,83.77858146
1.71E+12,2.51049804,10.62045991,4.905690251,86.17157641,84.1301769,83.80381492
1.71E+12,2.510362236,10.62105527,4.904161241,86.2123384,84.1301769,83.82778835
1.71E+12,2.510226314,10.6216573,4.902615443,86.25062334,84.12932183,83.8504823
1.71E+12,2.510090419,10.6222657,4.901053762,86.28639388,84.12761284,83.87187898
1.71E+12,2.50995469,10.62288019,4.89947711,86.3196159,84.12505219,83.89196229
1.71E+12,2.509819285,10.62350047,4.897886409,86.35025848,84.12164327,83.91071781
1.71E+12,2.509684365,10.62412622,4.896282587,86.37829394,84.11739062,83.92813279
1.71E+12,2.509550092,10.62475715,4.894666594,86.40369783,84.11229988,83.94419616
1.71E+12,2.509416626,10.62539294,4.893039413,86.42644895,84.1063778,83.95889846
1.71E+12,2.509284137,10.62603328,4.891402036,86.44652932,84.09963225,83.97223192
1.71E+12,2.509152797,10.62667787,4.889755453,86.46392424,84.09207217,83.98419037
1.71E+12,2.509022758,10.62732638,4.88810069,86.4786222,84.08370759,83.99476924
1.71E+12,2.508894173,10.6279785,4.886438794,86.49061494,84.0745496,84.00396556
1.71E+12,2.508767206,10.62863393,4.884770827,86.4998974,84.06461035,84.01177796
1.71E+12,2.50864201,10.62929236,4.88309787,86.50646774,84.05390301,84.01820658
1.71E+12,2.508518729,10.62995351,4.881421007,86.51032728,84.04244176,84.02325313
1.71E+12,2.508397508,10.63061708,4.879741318,86.5114805,84.03024178,84.02692081
1.71E+12,2.508278497,10.63128276,4.87805987,86.50993503,84.01731922,84.02921433
1.71E+12,2.50816185,10.63195026,4.876377724,86.50570161,84.00369117,84.03013985
1.71E+12,2.508047726,10.6326193,4.874695932,86.49879407,83.98937563,84.029705
1.71E+12,2.507936265,10.6332896,4.873015534,86.4892293,83.97439151,84.02791881
1.71E+12,2.507827588,10.63396091,4.871337565,86.47702722,83.95875857,84.02479174
1.71E+12,2.507721825,10.63463298,4.869663054,86.46221075,83.94249741,84.0203356
1.71E+12,2.507619093,10.63530553,4.86799304,86.44480579,83.92562943,84.01456359
1.71E+12,2.507519513,10.63597828,4.866328566,86.42484113,83.90817678,84.0074902
1.71E+12,2.507423205,10.63665096,4.86467067,86.4023485,83.89016236,83.99913128
1.71E+12,2.507330282,10.63732332,4.863020374,86.37736245,83.87160975,83.98950392
1.71E+12,2.507240852,10.63799511,4.86137869,86.34992035,83.8525432,83.97862652
1.71E+12,2.507155034,10.63866609,4.859746613,86.32006234,83.83298755,83.96651868
1.71E+12,2.50707295,10.63933598,4.85812512,86.28783125,83.81296823,83.95320124
1.71E+12,2.506994706,10.64000449,4.856515172,86.25327262,83.79251119,83.93869623
1.71E+12,2.506920407,10.64067133,4.854917735,86.21643458,83.77164287,83.92302685
1.71E+12,2.506850163,10.6413362,4.853333767,86.17736783,83.75039014,83.90621744
1.71E+12,2.506784071,10.64199886,4.851764192,86.13612556,83.72878027,83.88829346
1.71E+12,2.506722211,10.642659,4.850209894,86.09276343,83.70684086,83.86928148
1.71E+12,2.506664646,10.64331636,4.848671734,86.04733946,83.68459981,83.84920912
1.71E+12,2.50661143,10.64397063,4.847150572,85.99991397,83.66208526,83.82810504
1.71E+12,2.506562605,10.64462156,4.845647281,85.95054955,83.63932554,83.80599892
1.71E+12,2.506518199,10.64526889,4.844162713,85.89931093,83.61634912,83.78292143
1.71E+12,2.506478218,10.64591233,4.842697683,85.84626493,83.59318454,83.75890418
1.71E+12,2.50644266,10.64655163,4.841252996,85.79148038,83.56986039,83.73397971
1.71E+12,2.506411522,10.64718654,4.839829474,85.73502801,83.54640391,83.70818143
1.71E+12,2.506384793,10.64781685,4.838427935,85.67698037,83.5228407,83.68154363
1.71E+12,2.50636246,10.64844231,4.837049182,85.61741177,83.49919594,83.65410139
1.71E+12,2.506344516,10.64906271,4.835693977,85.5563981,83.47549426,83.62589057
1.71E+12,2.50633096,10.64967781,4.834363053,85.4940168,83.45175966,83.59694779
1.71E+12,2.506321784,10.65028736,4.833057108,85.4303467,83.42801548,83.56731034
1.71E+12,2.506316971,10.65089113,4.83177679,85.36546795,83.4042843,83.53701615
1.71E+12,2.506316485,10.65148883,4.830522739,85.29946185,83.38058786,83.50610378
1.71E+12,2.506320277,10.65208017,4.829295568,85.23241078,83.35694697,83.47461232
1.71E+12,2.506328268,10.65266485,4.82809586,85.16439802,83.33338145,83.44258138
1.71E+12,2.506340353,10.65324255,4.826924178,85.09550767,83.30991008,83.410051
1.71E+12,2.50635642,10.65381296,4.825781064,85.02582445,83.28655044,83.37706162
1.71E+12,2.506376366,10.65437573,4.824667043,84.95543365,83.26331892,83.34365401
1.71E+12,2.506400075,10.65493054,4.823582611,84.88442088,83.2402306,83.30986923
1.71E+12,2.506427419,10.65547703,4.822528248,84.81287201,83.21729918,83.27574851
1.71E+12,2.506458284,10.65601482,4.821504418,84.74087298,83.19453692,83.24133328
1.71E+12,2.50649256,10.65654353,4.82051157,84.66850963,83.17195456,83.206665
1.71E+12,2.506530143,10.65706275,4.819550128,84.59586759,83.14956127,83.17178516
1.71E+12,2.506570922,10.65757211,4.818620498,84.5230321,83.12736406,83.13673521
1.71E+12,2.506614785,10.6580712,4.817723072,84.45008782,83.10536779,83.10155643
1.71E+12,2.506661613,10.65855966,4.81685823,84.37711793,83.08357569,83.06628992
1.71E+12,2.506711272,10.65903712,4.816026327,84.3042038,83.06198933,83.03097649
1.71E+12,2.506763623,10.6595032,4.815227703,84.23142557,83.04060853,82.99565659
1.71E+12,2.506818528,10.65995758,4.814462676,84.15886196,83.01943135,82.96037025
1.71E+12,2.506875845,10.66039989,4.81373154,84.08659012,82.99845408,82.92515697
1.71E+12,2.506935421,10.66082978,4.81303456,84.01468544,82.97767115,82.89005569
1.71E+12,2.506997086,10.66124684,4.81237198,83.94322139,82.95707517,82.85510465
1.71E+12,2.507060658,10.66165068,4.811744032,83.87226932,82.93665687,82.82034136
1.71E+12,2.50712594,10.66204086,4.811150923,83.80189833,82.91640517,82.78580253
1.71E+12,2.507192732,10.66241698,4.810592821,83.73217508,82.89630709,82.75152393
1.71E+12,2.50726085,10.6627786,4.810069881,83.66316178,82.87634785,82.71753937
1.71E+12,2.507330107,10.66312525,4.809582255,83.5949163,82.85651084,82.68388072
1.71E+12,2.507400316,10.66345644,4.809130087,83.52749405,82.83677768,82.65057898
1.71E+12,2.507471302,10.6637717,4.808713504,83.46094781,82.81712824,82.61766419
1.71E+12,2.507542901,10.66407057,4.80833261,83.39532756,82.79754069,82.58516537
1.71E+12,2.507614941,10.66435264,4.807987489,83.33068037,82.77799158,82.55311043
1.71E+12,2.50768726,10.66461752,4.807678207,83.26705022,82.75845586,82.52152611
1.71E+12,2.507759706,10.66486481,4.807404803,83.20447792,82.73890703,82.49043791
1.71E+12,2.507832118,10.66509415,4.8071673,83.14300098,82.71931711,82.45987005
1.71E+12,2.507904341,10.66530517,4.806965707,83.08265352,82.69965685,82.42984543
1.71E+12,2.507976219,10.66549751,4.806800018,83.02346618,82.67989574,82.40038553
1.71E+12,2.508047587,10.66567083,4.806670224,82.96546603,82.66000214,82.37151042
1.71E+12,2.508118278,10.66582481,4.806576311,82.90867657,82.6399434,82.34323872
1.71E+12,2.508188133,10.66595916,4.806518238,82.85311759,82.619686,82.31558754
1.71E+12,2.508257,10.66607357,4.806495951,82.79880525,82.5991956,82.28857248
1.71E+12,2.508324745,10.66616774,4.806509389,82.74575196,82.57843724,82.26220761
1.71E+12,2.508391239,10.66624141,4.806558472,82.69396644,82.55737546,82.23650543
1.71E+12,2.508456376,10.66629429,4.806643094,82.6434537,82.53597441,82.21147693
1.71E+12,2.508520069,10.66632613,4.806763146,82.5942151,82.51419802,82.18713149
1.71E+12,2.508582234,10.6663367,4.806918525,82.54624833,82.49201013,82.163477
1.71E+12,2.508642799,10.66632579,4.807109132,82.4995475,82.46937465,82.14051975
1.71E+12,2.508701702,10.6662932,4.80733485,82.45410321,82.44625572,82.11826453
1.71E+12,2.508758873,10.6662388,4.80759556,82.4099026,82.42261783,82.09671464
1.71E+12,2.508814242,10.66616244,4.807891131,82.36692945,82.398426,82.07587186
1.71E+12,2.508867748,10.66606404,4.808221416,82.3251643,82.37364593,82.05573655
1.71E+12,2.50891934,10.66594353,4.808586263,82.28458454,82.34824415,82.03630765
1.71E+12,2.508968989,10.66580087,4.808985509,82.24516452,82.32218816,82.0175827
1.71E+12,2.509016671,10.66563603,4.809418971,82.20687575,82.2954466,81.99955793
1.71E+12,2.509062371,10.66544902,4.80988643,82.16968695,82.26798938,81.98222827
1.71E+12,2.50910609,10.66523987,4.810387654,82.13356429,82.23978782,81.96558742
1.71E+12,2.509147841,10.66500863,4.810922406,82.09847151,82.21081482,81.94962789
1.71E+12,2.509187652,10.66475538,4.811490444,82.06437009,82.18104495,81.93434108
1.71E+12,2.509225565,10.66448021,4.812091512,82.03121943,82.15045461,81.9197173
1.71E+12,2.50926163,10.66418326,4.812725338,81.99897705,82.11902215,81.90574586
1.71E+12,2.509295905,10.66386472,4.813391633,81.96759874,82.08672797,81.89241516
1.71E+12,2.509328456,10.66352478,4.814090091,81.9370388,82.05355464,81.87971268
1.71E+12,2.509359369,10.6631637,4.8148204,81.90725021,82.01948702,81.86762512
1.71E+12,2.509388756,10.66278176,4.815582232,81.87818481,81.98451232,81.85613842
1.71E+12,2.509416745,10.66237924,4.816375243,81.84979355,81.9486202,81.84523787
1.71E+12,2.509443463,10.66195646,4.817199076,81.82202665,81.91180285,81.83490813
1.71E+12,2.509469035,10.66151376,4.818053341,81.79483382,81.87405504,81.82513335
1.71E+12,2.509493607,10.66105152,4.818937634,81.76816446,81.83537421,81.81589719
1.71E+12,2.509517335,10.66057014,4.819851544,81.74196784,81.79576048,81.80718293
1.71E+12,2.509540367,10.66007006,4.820794649,81.71619334,81.75521672,81.79897351
1.71E+12,2.509562852,10.6595517,4.821766497,81.6907906,81.71374852,81.7912516
1.71E+12,2.509584941,10.65901551,4.822766617,81.66570973,81.67136429,81.78399966
1.71E+12,2.509606795,10.65846198,4.823794526,81.6409015,81.62807518,81.77720003
1.71E+12,2.509628588,10.65789163,4.824849755,81.6163175,81.58389513,81.77083497
1.71E+12,2.509650496,10.65730502,4.825931804,81.59191034,81.53884083,81.7648867
1.71E+12,2.509672698,10.65670269,4.827040134,81.56763377,81.49293169,81.75933749
1.71E+12,2.509695367,10.6560852,4.828174174,81.54344292,81.4461898,81.75416969
1.71E+12,2.50971867,10.65545311,4.829333345,81.51929435,81.39863991,81.7493658
1.71E+12,2.509742786,10.65480694,4.830517076,81.49514628,81.35030932,81.74490849
1.71E+12,2.509767896,10.65414726,4.831724789,81.47095866,81.30122786,81.74078069
1.71E+12,2.509794174,10.65347462,4.832955886,81.44669333,81.25142779,81.73696557
1.71E+12,2.509821793,10.65278963,4.834209743,81.42231414,81.20094369,81.73344664
1.71E+12,2.509850904,10.65209289,4.835485698,81.39778699,81.1498124,81.73020775
1.71E+12,2.509881627,10.65138498,4.83678306,81.37308003,81.0980729,81.72723312
1.71E+12,2.509914077,10.65066652,4.838101137,81.34816363,81.04576619,81.72450738
1.71E+12,2.509948365,10.6499381,4.839439244,81.32301054,80.99293517,81.72201561
1.71E+12,2.509984596,10.64920037,4.840796679,81.29759589,80.93962451,81.71974334
1.71E+12,2.510022868,10.64845399,4.842172722,81.27189728,80.88588053,81.71767655
1.71E+12,2.510063273,10.64769962,4.843566647,81.2458948,80.83175104,81.71580175
1.71E+12,2.510105882,10.64693791,4.84497771,81.21957105,80.77728521,81.71410592
1.71E+12,2.51015077,10.64616956,4.846405119,81.19291117,80.72253341,81.71257658
1.71E+12,2.510198013,10.64539524,4.847848062,81.16590287,80.66754705,81.71120175
1.71E+12,2.51024768,10.64461562,4.849305727,81.13853638,80.61237843,81.70996998
1.71E+12,2.510299835,10.64383134,4.850777294,81.11080444,80.5570806,81.70887035
1.71E+12,2.510354538,10.64304304,4.852261907,81.08270233,80.50170717,81.70789245
1.71E+12,2.510411823,10.64225132,4.853758693,81.05422777,80.44631213,81.7070264
1.71E+12,2.510471705,10.6414568,4.855266755,81.02538092,80.39094975,81.70626284
1.71E+12,2.510534181,10.64066006,4.856785169,80.99616431,80.33567437,81.70559291
1.71E+12,2.510599225,10.63986165,4.858313001,80.96658279,80.28054023,81.70500824
1.71E+12,2.510666782,10.63906209,4.859849307,80.93664346,80.22560324,81.70450094
1.71E+12,2.510736782,10.63826191,4.861393132,80.90635559,80.17092162,81.70406362
1.71E+12,2.510809137,10.63746159,4.862943528,80.87573054,80.11655395,81.70368933
1.71E+12,2.510883734,10.63666164,4.86449956,80.84478168,80.06255847,81.70337155
1.71E+12,2.51096044,10.63586252,4.866060297,80.8135243,80.00899297,81.70310422
1.71E+12,2.511039111,10.63506471,4.867624808,80.78197547,79.9559147,81.70288167
1.71E+12,2.511119602,10.63426865,4.869192173,80.75015402,79.90338021,81.70269863
1.71E+12,2.511201775,10.6334748,4.870761481,80.71808034,79.85144532,81.70255019
1.71E+12,2.511285503,10.63268359,4.872331821,80.68577635,79.800165,81.70243184
1.71E+12,2.511370657,10.63189542,4.873902294,80.65326533,79.74959328,81.70233909
1.71E+12,2.51145709,10.63111075,4.875472017,80.62057184,79.69978322,81.70226751
1.71E+12,2.511544638,10.63033006,4.877040107,80.58772322,79.65078679,81.70221288
1.71E+12,2.511633135,10.62955379,4.878605683,80.55474976,79.60265485,81.7021712
1.71E+12,2.511722403,10.62878237,4.88016787,80.52168306,79.55543709,81.7021387
1.71E+12,2.511812252,10.62801621,4.881725812,80.48855596,79.50918197,81.70211175
1.71E+12,2.511902488,10.62725568,4.883278669,80.45540243,79.46393674,81.70208692
1.71E+12,2.511992915,10.62650114,4.884825606,80.4222575,79.41974733,81.70206091
1.71E+12,2.512083333,10.62575296,4.886365804,80.38915877,79.37665841,81.70203054
1.71E+12,2.512173538,10.62501143,4.887898474,80.35614607,79.33471333,81.70199275
1.71E+12,2.512263336,10.62427684,4.889422851,80.32325966,79.29395412,81.70194535
1.71E+12,2.512352534,10.62354944,4.890938169,80.29054018,79.25442151,81.70188691
1.71E+12,2.512440941,10.62282946,4.892443684,80.25802857,79.21615492,81.70181585
1.71E+12,2.512528374,10.62211709,4.893938697,80.225766,79.17919245,81.70173049
1.71E+12,2.512614659,10.62141253,4.89542254,80.19379388,79.14357095,81.70162902
1.71E+12,2.51269962,10.62071595,4.89689456,80.16215374,79.10932598,81.70150951
1.71E+12,2.512783082,10.62002757,4.898354142,80.1308872,79.07649187,81.70136987
1.71E+12,2.512864885,10.61934757,4.89980071,80.10003597,79.04510174,81.7012079
1.71E+12,2.512944886,10.61867614,4.901233725,80.06964172,79.01518752,81.70102121
1.71E+12,2.513022958,10.61801345,4.90265269,80.03974611,78.98677998,81.7008073
1.71E+12,2.513098999,10.61735963,4.904057161,80.01039071,78.95990879,81.7005635
1.71E+12,2.513172917,10.61671481,4.905446737,79.98161698,78.9346025,81.70028697
1.71E+12,2.51324463,10.61607913,4.906821051,79.95346621,78.91088862,81.69997473
1.71E+12,2.513314082,10.61545271,4.908179781,79.92597951,78.88879365,81.69962362
1.71E+12,2.513381254,10.61483563,4.909522649,79.89919776,78.86834306,81.69923032
1.71E+12,2.513446135,10.61422795,4.910849419,79.87316157,78.8495614,81.69879134
1.71E+12,2.513508708,10.61362969,4.91215988,79.84791128,78.83247224,81.69830302
1.71E+12,2.51356899,10.61304087,4.913453867,79.82348689,78.81709828,81.69776155
1.71E+12,2.513627026,10.61246149,4.914731285,79.79992804,78.8034613,81.69716293
1.71E+12,2.513682873,10.61189154,4.915992109,79.777274,78.79158222,81.696503
1.71E+12,2.513736592,10.61133102,4.917236405,79.75556361,78.7814811,81.69577747
1.71E+12,2.513788261,10.61077997,4.918464336,79.73483528,78.77317715,81.69498185
1.71E+12,2.513837974,10.61023842,4.919676153,79.71512693,78.76668872,81.69411153
1.71E+12,2.513885844,10.6097064,4.920872229,79.69647599,78.76203334,81.69316174
1.71E+12,2.513932003,10.60918389,4.922053033,79.67891933,78.75922765,81.69212756
1.71E+12,2.513976619,10.60867081,4.923219114,79.66249327,78.75828747,81.69100398
1.71E+12,2.514019909,10.60816703,4.924371097,79.64723349,78.75922769,81.68978582
1.71E+12,2.514062138,10.60767238,4.925509665,79.63317508,78.76206232,81.68846782
1.71E+12,2.514103615,10.60718668,4.926635574,79.62035241,78.76680442,81.68704461
1.71E+12,2.514144697,10.60670973,4.927749647,79.60879916,78.77346609,81.68551073
1.71E+12,2.514185755,10.60624136,4.928852786,79.59854823,78.78205841,81.68386066
1.71E+12,2.514227168,10.6057814,4.929945989,79.58963175,78.79259139,81.68208881
1.71E+12,2.51426932,10.6053297,4.931030318,79.58208099,78.80507394,81.68018954
1.71E+12,2.514312593,10.6048861,4.932106891,79.57592633,78.8195138,81.67815718
1.71E+12,2.514357373,10.60445042,4.933176897,79.57119721,78.83591747,81.67598607
1.71E+12,2.514404075,10.60402244,4.93424161,79.56792211,78.85429018,81.67367054
1.71E+12,2.514453138,10.60360185,4.935302383,79.56612842,78.87463576,81.67120495
1.71E+12,2.514505027,10.60318824,4.936360646,79.56584248,78.89695661,81.66858369
1.71E+12,2.514560247,10.60278112,4.937417894,79.56708945,78.92125361,81.66580125
1.71E+12,2.514619356,10.60237987,4.938475662,79.56989328,78.94752607,81.66285216
1.71E+12,2.51468295,10.60198385,4.93953552,79.57427665,78.97577158,81.65973109
1.71E+12,2.514751647,10.60159236,4.940599058,79.58026089,79.005986,81.65643282
1.71E+12,2.514826058,10.60120467,4.941667901,79.58786595,79.03816334,81.65295229
1.71E+12,2.51490674,10.60082003,4.942743728,79.59711029,79.07229567,81.64928461
1.71E+12,2.514994212,10.60043768,4.943828267,79.60801085,79.10837306,81.64542507
1.71E+12,2.515088975,10.60005686,4.944923261,79.62058294,79.14638351,81.64136919
